recipe_urls,recipe_name,serves,cooking_time,difficulty,ingredients
https://www.jamieoliver.com/recipes/fish-recipes/chargrilled-tuna-with-dressed-beans-and-loadsa-herbs/,Chargrilled tuna with dressed beans and loadsa herbs,4                                                                                                            ,55 minutes plus soaking time                                                    ,"Super easy                                                    
","['100 g cannellini beans', '100 g borlotti beans', '1 tomato , optional', '1 potato , optional', 'extra virgin olive oil', '1 red onion , peeled and finely sliced', '4 anchovy fillets , finely chopped', '1-2 fresh red chillies , deseeded and finely sliced', 'sea salt', 'freshly ground black pepper', '4 x 225 g tuna steaks , from sustainable sources, ask your fishmonger, about 1cm thick', '2 lemons , zest and juice of', '3 handfuls mixed fresh herbs (chives, chervil, basil, parsley, mint) , roughly chopped']"
https://www.jamieoliver.com/recipes/pork-recipes/chargrilled-pork-leg-with-asparagus/,Chargrilled pork leg with asparagus,4                                                                                                            ,30 minutes                                                    ,"Super easy                                                    
","[""100 g goat's cheese"", '8 tablespoons extra virgin olive oil , plus a little extra', '1 clove garlic', '1 small bunch fresh lemon thyme , leaves picked', '4 x 175 g higher-welfare pork escalopes , about 1cm thick', 'sea salt', 'freshly ground black pepper', '500 g asparagus , finely sliced lengthways', '250 g green and yellow courgettes , finely sliced lengthways', '4 tablespoons cider vinegar or white wine vinegar', '1 bunch of fresh mint , leaves picked']"
https://www.jamieoliver.com/recipes/pork-recipes/caesar-salad-bites/,Caesar salad bites,8                                                                                                            ,50 minutes                                                    ,"Super easy                                                    
","['8 thin slices higher-welfare pork belly', '2 handfuls stale bread , sugar-lump sized pieces, crusts removed', '3 fresh anchovies', '2 lemons , juice and zest of', 'extra virgin olive oil', '1 sprig fresh flat-leaf parsley , chopped', '2 cos lettuces', 'a few cherry tomatoes , washed', 'Parmesan , shavings', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/pork-recipes/boxing-day-bubble-and-squeak/,Boxing Day bubble & squeak,4                                                                                                            ,45 minutes                                                    ,"Super easy                                                    
","['olive oil', '800 g leftover veg , about half potatoes, then brussels sprouts, carrots, turnip', '4 ripe tomatoes', '4 large field mushrooms', '8 rashers of higher-welfare smoked streaky bacon', '4 higher-welfare chipolatas', '4 large free-range eggs']"
https://www.jamieoliver.com/recipes/pork-recipes/blackened-barbecued-pork-fillets/,Blackened barbecued pork fillets,8                                                                                                            ,30 minutes plus marinating and resting time                                                    ,"Super easy                                                    
","['For the marinade', '½ teaspoon cumin seeds', '1 teaspoon fennel seeds', '2 cloves', '1 heaped tablespoon sweet smoked paprika', '1 orange , zest and juice of', '1 small bunch of fresh thyme , leaves picked and very finely chopped', '4 cloves of garlic , peeled and very finely chopped', '150 ml Heinz organic tomato ketchup', '6 tablespoons balsamic vinegar', 'For the pork', '4 x 400 g higher-welfare pork fillets', 'sea salt', 'freshly ground black pepper', '1 handful of fresh coriander , leaves picked and chopped, optional', '1 lemon , juice of, optional']"
https://www.jamieoliver.com/recipes/lamb-recipes/best-roast-leg-of-lamb/,Best roast leg of lamb,8                                                                                                            ,1 hour 35 minutes plus resting time                                                    ,"Not too tricky                                                    
","['2 kg leg of lamb or hogget', '1 bulb of garlic', '½ a bunch of fresh rosemary', '1.5 kg potatoes', '1 lemon', 'olive oil', 'MINT SAUCE', '1 bunch of fresh mint', '1 teaspoon sugar', '3 tablespoons wine vinegar']"
https://www.jamieoliver.com/recipes/lamb-recipes/best-lamb-cutlets-with-special-basil-sauce/,Best lamb cutlets with special basil sauce,4                                                                                                            ,20 minutes plus resting time                                                    ,"Super easy                                                    
","['12 quality lamb cutlets', '1 small handful of fresh thyme , leaves picked', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '400 g mushrooms , brushed clean and torn', '1 small handful of fresh flat-leaf parsley', '1 lemon', '2 handfuls of pine nuts', '2 large handfuls of fresh basil', '3-5 tablespoons balsamic vinegar']"
https://www.jamieoliver.com/recipes/beef-recipes/best-chargrilled-steak/,Best chargrilled steak,4                                                                                                            ,40 minutes plus resting time                                                    ,"Not too tricky                                                    
","['For the salsa verde', '1½-2 cloves of garlic , peeled', '1 small handful of capers', '1 small handful of gherkins pickled in sweet vinegar', '6 anchovy fillets', '2 large handfuls of flat-leaf parsley , leaves picked', '1 bunch of fresh basil , leaves picked', '1 handful of fresh mint , leaves picked', '1 tablespoon Dijon mustard', '3 tablespoons red wine vinegar', '8 tablespoons really good extra virgin olive oil', 'sea salt', 'freshly ground black pepper', 'For the steak', '1 large bunch of fresh lemon thyme or thyme', '1 clove of garlic', '1 anchovy fillet', '1 lemon , zest of', '10 tablespoons extra virgin olive oil', '4 x 175 g quality fillet or sirloin steaks', '4 rashers higher-welfare smoked streaky bacon', '8 medium large Portobello or other flat mushroom', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/beef-recipes/beef-with-pak-choi-mushrooms-and-noodles/,"Beef with pak choi, mushrooms and noodles",1                                                                                                            ,30 minutes                                                    ,"Super easy                                                    
","['75 g thin rice noodles', '115 g quality beef sirloin', 'olive oil', '1 teaspoon ground cumin', 'sea salt', '½ red onion , finely sliced', '1 thumb-sized piece fresh ginger , peeled and finely sliced', '1 fresh red chilli , deseeded and finely sliced', '1 small handful shiitake and oyster mushrooms , brushed clean and torn up', '200 ml organic chicken stock', '1 pak choi , quartered']"
https://www.jamieoliver.com/recipes/beef-recipes/beef-tagine/,Beef tagine,4                                                                                                            ,3 hours 40 minutes plus marinating time                                                    ,"Super easy                                                    
","['600 g stewing beef', '1 onion', '½ a bunch of fresh coriander', 'olive oil', '1 x 400 g tin of chickpeas', '1 x 400 g tin of plum tomatoes', '800 ml organic vegetable stock', '800 g butternut squash', '100 g prunes', '2 tablespoons flaked almonds', 'SPICE RUB', '1 level tablespoon ras el hanout spice mix', '1 level tablespoon ground cumin', '1 level tablespoon ground cinnamon', '1 level tablespoon ground ginger', '1 level tablespoon sweet paprika']"
